Fisher, Eddie	Eddie Fisher	Beautiful Things	1952	Beastie Boys	Get it Together	Ill Communication	1994	other
Washington, Grover, Jr.	Winelight	Just the Two of Us	1980	Will Smith	Just the Two of Us	Big Willie Style	1997	jazz
AC/DC	Back in Black	Back in Black	1980	Boogie Down Productions	Dope Beat	Criminal Minded	1987	rock/pop
AC/DC	Back in Black	Back in Black	1980	Eminem	My Name Is	The Slim Shady LP	1999	rock/pop
AC/DC	Back in Black	Back in Black	1980	Evolution Control Committee	Rocked by Rape	Plagiarhythm Nation V2.0	2003	rock/pop
AC/DC	Back in Black	Back in Black	1980	LL Cool J	Rock the Bells	All World	1996	rock/pop
B-52	Wild Planet	53 Miles West of Venus	1980	Arsonists	Halloween	As The World Burns	1999	rock/pop
Blondie	Autoamerican	Rapture	1980	Erasure	Rapture	Cowboy	1997	rock/pop
Blondie	Autoamerican	Rapture	1980	KRS-One	Step into a World (Rapture's Delight)	I Got Next	1997	rock/pop
Cross, Christopher	Christopher Cross	Sailing	1980	Puff Daddy	My Best Friend	Puff Daddy	2002	rock/pop
Dead Kennedys	Fresh Fruit for Rotting Vegetables	California Uber Alles	1980	Disposable Heroes of Hiphoprisy	California Uber Alles	Hypocrisy Is The Greatest Luxury	1992	rock/pop
Joel, Billy	Glass Houses	It's Still Rock and Roll	1980	KRS-One	The Bridge is Over	A Retrospective	2000	rock/pop
Korgis	Dumb Waiters	Everybody's Gotta Learn Sometime	1980	Jay-Z	Big Pimpin'	Vol. 3... Life And Times Of S. Carter	1999	rock/pop
Korgis	Dumb Waiters	Everybody's Gotta Learn Sometime	1980	Marc et Claude	I Need Your Lovin	You Own The Sound	2002	rock/pop
Police	Zenyatta Mondatta	Voices Inside My Head	1980	702	Steelo	No Doubt	1996	rock/pop
Police	Zenyatta Mondatta	Voices Inside My Head	1980	Chill Rob G	Let the Words Flow	Ride The Rhythm	1990	rock/pop
Queen	The Game	Another One Bites the Dust	1980	Wyclef Jean	Another Bites the Dust	Another One Bites The Dust (Single)	1998	rock/pop
Squier, Billy	The Tale of the Tape	Big Beat	1980	A Tribe Called Quest	Get Down	Midnight Marauders	1993	rock/pop
Squier, Billy	The Tale of the Tape	Big Beat	1980	Das EFX	Buck-Buck	Hold It Down	1995	rock/pop
Squier, Billy	The Tale of the Tape	Big Beat	1980	Def Squad	Can You Dig It?	El Niño	1998	rock/pop
Squier, Billy	The Tale of the Tape	Big Beat	1980	DJ Jazzy Jeff & the Fresh Prince	Magnificent Jazzy Jeff	Greatest Hits	1998	rock/pop
Squier, Billy	The Tale of the Tape	Big Beat	1980	EPMD	Get Wit This	Back In Business	1997	rock/pop
Squier, Billy	The Tale of the Tape	Big Beat	1980	Ice Cube	Jackin' for Beats	Greatest Hits	2001	rock/pop
Squier, Billy	The Tale of the Tape	Big Beat	1980	Insane Poetry	Angel of Death	Grim Reality	1992	rock/pop
Squier, Billy	The Tale of the Tape	Big Beat	1980	Jungle Brothers	40 Below Trooper	J. Beez Wit The Remedy	1993	rock/pop
Squier, Billy	The Tale of the Tape	Big Beat	1980	King Just	Warriors Drum	Mystics Of The God	1995	rock/pop
Squier, Billy	The Tale of the Tape	Big Beat	1980	LL Cool J	Droppin' 'Em	Walking With A Panther	1989	rock/pop
Squier, Billy	The Tale of the Tape	Big Beat	1980	MC Shan	Born to Be Wild	Born To Be Wild	1988	rock/pop
Squier, Billy	The Tale of the Tape	Big Beat	1980	Mission	Rockin' It	One	2001	rock/pop
Squier, Billy	The Tale of the Tape	Big Beat	1980	Naughty by Nature	Wickedest Man Alive	Nature's Finest	1995	rock/pop
Squier, Billy	The Tale of the Tape	Big Beat	1980	Queen Latifah	Mama Gave Birth to the Soul Children	All Hail The Queen	1989	rock/pop
Squier, Billy	The Tale of the Tape	Big Beat	1980	Run-DMC	Here We Go	Together Forever: Greatest Hits 1983-1991	1991	rock/pop
Squier, Billy	The Tale of the Tape	Big Beat	1980	Wyclef Jean	Guantanamera	The Carnival	1997	rock/pop
Squier, Billy	The Tale of the Tape	Big Beat	1980	X-Clan	A Day of Outrage, Operation Snatchback	To The East, Blackwards	1990	rock/pop
Talking Heads	Remain in Light	Once in a Lifetime	1980	Pete Rock & CL Smooth	For Pete's Sake	Mecca &#038; The Soul Brother	1992	rock/pop
Talking Heads	Remain in Light	Once in a Lifetime	1980	Stereo MCs	What is Soul?	Retroactive	2002	rock/pop
Talking Heads	Remain in Light	Once in a Lifetime	1980	Tim Dog	Step to Me	Penicillin On Wax	1991	rock/pop
Marley, Bob (& the Wailers)	Uprising	Could You Be Loved	1980	De la Soul	Keepin' the Faith	De La Soul Is Dead	1991	other
Blow, Kurtis	The Breaks	The Breaks	1980	Chemical Brothers	It Began in Africa	It Began In Africa Single CD	2001	other
Blow, Kurtis	The Breaks	The Breaks	1980	De la Soul	Brakes	Stakes Is High	1996	other
Blow, Kurtis	The Breaks	The Breaks	1980	T La Rock	It's Yours	Defcon 1 Lyrical Warfare	2003	other
Disco Dave & the Force of the Five MC's (Crash Crew)	single	High Power Rap	1980	Beastie Boys	Hey Ladies	The Sounds Of Science (Disc 2)	1999	other
Disco Dave & the Force of the Five MC's (Crash Crew)	single	High Power Rap	1980	De la Soul	Cool Breeze on the Rocks	3 Feet High And Rising	1989	other
Disco Dave & the Force of the Five MC's (Crash Crew)	single	High Power Rap	1980	Jay-Z	Girls, Girls, Girls	Blueprint	2001	other
Disco Dave & the Force of the Five MC's (Crash Crew)	single	High Power Rap	1980	Kwame	Ding Dong	Nastee	1992	other
Funky 4+1	single	That's the Joint	1980	Beastie Boys	Shake Your Rump	The Sounds Of Science (Disc 1)	1999	other
Funky 4+1	single	That's the Joint	1980	De la Soul	Say No Go	3 Feet High And Rising	1989	other
Sequence	single	Funk You Up	1980	Boogie Down Productions	Jimmy	By All Means Necessary	1988	other
Sequence	single	Funk You Up	1980	De la Soul	This is a Recording	3 Feet High And Rising	1989	other
Sequence	single	Funk You Up	1980	En Vogue	Whatever	Best Of En Vogue	2001	other
Sequence	single	Funk You Up	1980	Massive Attack	Any Love	Singles 90-98 (Disc 1) [Box Set]	1998	other
Spoonie G	single	Love Rap	1980	Moby	Bodyrock	Play	1999	other
Spoonie G	single	Love Rap	1980	Public Enemy	Terminator X to the Edge of Panic	It Takes A Nation Of Millions To Hold Us Back	1988	other
Spoonie G	single	Spoonin' Rap	1980	3rd Bass	Steppin' to the A.M.	The Cactus Album (The Cactus CEE/D)	1989	other
Spoonie G	single	Spoonin' Rap	1980	Leaders of the New School	Afterschool	A Future Without A Past	1991	other
Spoonie G	single	Spoonin' Rap	1980	Primal Scream	Jailbird	Give Out But Don't Give Up	1994	other
Spoonie G & the Treacherous Three	single	New Rap Language	1980	De la Soul	Area	Buhloone Mind State	1993	other
Spoonie G & the Treacherous Three	single	SugarHill Groove	1980	Beastie Boys	Shadrach	The Sounds Of Science (Disc 2)	1999	other
Sugarhill Gang	Rapper's Delight	Rapper's Delight	1980	Def Squad	Def Squad Delite	El Niño	1998	other
Sugarhill Gang	Rapper's Delight	Rapper's Delight	1980	Notorious BIG	Ready to Die Intro	Ready To Die	1994	other
Sugarhill Gang	Rapper's Delight	Rapper's Delight	1980	Shy FX	Bambattaa	Old Skool Jungle (Disc 1)	2002	other
Sugarhill Gang	Rapper's Delight	Rapper's Delight	1980	Wyclef Jean	To All the Girls	The Carnival	1997	other
Treacherous Three	single	Body Rock	1980	De la Soul	Cool Breeze on the Rocks	3 Feet High And Rising	1989	other
Treacherous Three	single	Body Rock	1980	Mariah Carey	Honey	&#035;1's	1998	other
Blowfly	single	Rapp Dirty	1980	Avalanches	Electricity	Since I Left You	2000	other
Fat Albert & the Cosby Kids	Creativity	Creativity	1980	Boogie Down Productions	Illegal Business	By All Means Necessary	1988	other
Frontiere, Dominic	The Stunt Man soundtrack	Crane	1980	Dilated Peoples	The Platform	Platform	2000	other
Bar-Kays	Nightcruising	Hit & Run	1981	Coolio	County Line	It Takes a Thief	1994	soul/funk/r&b
Bar-Kays	Nightcruising	Traffic Jammer	1981	Sons of Bazerk	Part One	Featuring No Self Control And The Band	1991	soul/funk/r&b
Bohannon, Hamilton	single	Let's Start II Dance Again	1981	Jungle Brothers	What 'U' Waitin' 4?	Done By The Forces Of Nature	1989	soul/funk/r&b
Chic	single	Soup for One	1981	Modjo	Lady	Modjo	2001	soul/funk/r&b
D Train	D Train	You're the One for Me	1981	Aaliyah	Are You That Somebody?	I Care 4 U	2002	soul/funk/r&b
Demo, Bobby	single	More Ounce	1981	WC & the Maad Circle	A Soldier's Story	Ain't A Damn Thang Changed	1991	soul/funk/r&b
ESG	ESG	UFO	1981	3rd Bass	Triple Stage Darkness	The Cactus Album (The Cactus CEE/D)	1989	soul/funk/r&b
ESG	ESG	UFO	1981	Basement Jaxx	Jump and Shout	Remedy	1999	soul/funk/r&b
ESG	ESG	UFO	1981	Beastie Boys	Sure Shot	Ill Communication	1994	soul/funk/r&b
ESG	ESG	UFO	1981	Big L	8 Iz Enuff	Lifestylez Ov Da Poor and Dangerous	1995	soul/funk/r&b
ESG	ESG	UFO	1981	Das EFX	East Coast	Dead Serious	1992	soul/funk/r&b
ESG	ESG	UFO	1981	Das EFX	Freakit	Straight Up Sewaside	1993	soul/funk/r&b
ESG	ESG	UFO	1981	EPMD	Scratch Bring it Back	Business Never Personal	1992	soul/funk/r&b
ESG	ESG	UFO	1981	EPMD	Chill	Back In Business	1997	soul/funk/r&b
ESG	ESG	UFO	1981	Erick Sermon	The Hype	No Pressure	1993	soul/funk/r&b
ESG	ESG	UFO	1981	Junior MAFIA	Realms of Junior MAFIA	Conspiracy	1995	soul/funk/r&b
ESG	ESG	UFO	1981	LL Cool J	Murdergram (Live at Rapmania)	Mama Said Knock You Out	1990	soul/funk/r&b
ESG	ESG	UFO	1981	Lootpack	Long Awaited	Soundpieces: Da Antidote!	1999	soul/funk/r&b
ESG	ESG	UFO	1981	Marky Mark	Music for the People	Music For The People	1991	soul/funk/r&b
ESG	ESG	UFO	1981	Mic Geronimo	The Usual Suspects	Vendetta	1997	soul/funk/r&b
ESG	ESG	UFO	1981	Mobb Deep	Temperature's Rising	The Infamous	1995	soul/funk/r&b
ESG	ESG	UFO	1981	Nine Inch Nails	Metal	Things Falling Apart	2000	soul/funk/r&b
ESG	ESG	UFO	1981	Peanut Butter Wolf	Tale of Five Cities	My Vinyl Weighs A Ton	1999	soul/funk/r&b
ESG	ESG	UFO	1981	Pete Rock & CL Smooth	Mecca and the Soul Brother	Mecca &#038; The Soul Brother	1992	soul/funk/r&b
ESG	ESG	UFO	1981	Public Enemy	Night of the Living Baseheads	It Takes A Nation Of Millions To Hold Us Back	1988	soul/funk/r&b
ESG	ESG	UFO	1981	Q-Tip	Let's Ride	Amplified	1999	soul/funk/r&b
ESG	ESG	UFO	1981	Queen	We Will Rock You	Greatest Hits	1992	soul/funk/r&b
ESG	ESG	UFO	1981	Redman	Watch Yo Nuggets	Whut ? Thee Album	1992	soul/funk/r&b
ESG	ESG	UFO	1981	Stanton Warriors	 Da Antidote	The Stanton Sessions	2002	soul/funk/r&b
ESG	ESG	Moody	1981	Tricky	Mellow	Angels With Dirty Faces	1998	soul/funk/r&b
Eighties Ladies	Ladies of the Eighties	Turned on to You	1981	A Tribe Called Quest	Butter	The Low End Theory	1991	soul/funk/r&b
Fatback (Band, The)	Gigolo	Gigolo	1981	Above the Law	Mee Vs. My Ego	Black Mafia Life - The Album	1993	soul/funk/r&b
Fatback (Band, The)	Gigolo	Gigolo	1981	Eazy-E	Any Last Werdz	It's On (Dr. Dre) 187um Killa	1998	soul/funk/r&b
Funkadelic	Connections and Disconnections	You'll Like it Too	1981	DJ Food	Turtle Soup	Refried Food	1996	soul/funk/r&b
Funkadelic	Connections and Disconnections	You'll Like it Too	1981	Jeru	Statik	The Sun Rises In The East	1994	soul/funk/r&b
Funkadelic	Connections and Disconnections	You'll Like it Too	1981	Nice & Smooth	Sex, Sex, Sex	Ain't A Damn Thing Changed	1991	soul/funk/r&b
Funkadelic	Connections and Disconnections	You'll Like it Too	1981	NWA	Straight Outta Compton	Straight Outta Compton	1988	soul/funk/r&b
Funkadelic	Connections and Disconnections	You'll Like it Too	1981	Slick Rick	Teacher, Teacher	The Great Adventures Of Slick Rick	1995	soul/funk/r&b
Gaye, Marvin	In Our Lifetime	Far Cry	1981	U-God	Bizarre	Golden Arms Redemption	1999	soul/funk/r&b
Gaye, Marvin	In Our Lifetime	Life for Learning	1981	2nd II None	Underground Terror	2nd II None	1991	soul/funk/r&b
Hi-Gloss	Hi-Gloss	You'll Never Know	1981	LL Cool J	You and Me	G.O.A.T. (The Greatest Of All Time)	2000	soul/funk/r&b
Holt, Edna	single	Serious, Sirius, Space Party	1981	Stereo MCs	Sunday 19th March	33 45 78	1989	soul/funk/r&b
James, Rick (and the Stone City Band)	Street Songs	Give it to Me Baby	1981	DJ Jazzy Jeff & the Fresh Prince	All That	Homebase	1991	soul/funk/r&b
Jones, Grace	Nightclubbing	Pull up to the Bumper	1981	Coolio	Ooh La La	My Soul	1997	soul/funk/r&b
Jones, Grace	Nightclubbing	Pull up to the Bumper	1981	Fresh Kid Ice	Freestyle	The Chinaman	1992	soul/funk/r&b
Jones, Grace	Nightclubbing	Pull up to the Bumper	1981	Patra	Pull up to the Bumper	Scent Of Attraction	1995	soul/funk/r&b
Jones, Grace	Nightclubbing	Nightclubbin'	1981	Shyne	Bad Boyz	Shyne	2000	soul/funk/r&b
Junior	JI	Mama Used to Say	1981	Heavy D	Is it Good to You?	Peaceful Journey	1991	soul/funk/r&b
Junior	JI	Mama Used to Say	1981	Kwame	U Got It	Nastee	1992	soul/funk/r&b
Junior	JI	Mama Used to Say	1981	Warren G	Do You See?	Regulate...G Funk Era	1994	soul/funk/r&b
Junior	JI	Too Late	1981	Brand Nubian	Too Late	Foundation	2000	soul/funk/r&b
Khan, Chaka	What'cha Gonna Do for Me	Fate	1981	Stardust	Music Sounds Better With You	Music sounds better with you (Single)	1998	soul/funk/r&b
Laws, Debra	Very Special	Very Special	1981	Jennifer Lopez	Jenny from the Block	This Is Me... Then	2002	soul/funk/r&b
Laws, Debra	Very Special	Very Special	1981	Leaders of the New School	Daily Reminder	T.I.M.E. - The Inner Mind's Ey	1993	soul/funk/r&b
Marie, Teena	It Must Be Magic	Square Biz	1981	Erick Sermon	The Hypes	No Pressure	1993	soul/funk/r&b
Marie, Teena	It Must Be Magic	Square Biz	1981	Firm	Firm Biz	The Album	1997	soul/funk/r&b
Marie, Teena	It Must Be Magic	Square Biz	1981	Redman	Jam 4 U	Whut ? Thee Album	1992	soul/funk/r&b
Mason, Vaughn & Crew	Bounce, Rock, Skate, Roll	Bounce, Rock, Skate, Roll	1981	2 Live Crew	Megamixx II	Gotta Lot Of Booty	2002	soul/funk/r&b
Mason, Vaughn & Crew	Bounce, Rock, Skate, Roll	Bounce, Rock, Skate, Roll	1981	A Tribe Called Quest	Public Enemy	People's Instinctive Travels And Paths Of Rhythm	1990	soul/funk/r&b
Mason, Vaughn & Crew	Bounce, Rock, Skate, Roll	Bounce, Rock, Skate, Roll	1981	De la Soul	Cool Breeze on the Rocks	3 Feet High And Rising	1989	soul/funk/r&b
Mason, Vaughn & Crew	Bounce, Rock, Skate, Roll	Bounce, Rock, Skate, Roll	1981	DJ Jazzy Jeff & the Fresh Prince	The Girlie Had a Mustache	And In This Corner	1989	soul/funk/r&b
Mason, Vaughn & Crew	Bounce, Rock, Skate, Roll	Bounce, Rock, Skate, Roll	1981	DJ Jazzy Jeff & the Fresh Prince	Code Red	Code Red	1993	soul/funk/r&b
Mason, Vaughn & Crew	Bounce, Rock, Skate, Roll	Bounce, Rock, Skate, Roll	1981	DJ Jazzy Jeff & the Fresh Prince	Code Red	Code Red	1993	soul/funk/r&b
Mason, Vaughn & Crew	Bounce, Rock, Skate, Roll	Bounce, Rock, Skate, Roll	1981	Digital Underground	Doowutchyalike	Sex Packets	1990	soul/funk/r&b
Mason, Vaughn & Crew	Bounce, Rock, Skate, Roll	Bounce, Rock, Skate, Roll	1981	Eels	Last Stop, This Town	Electro-Shock Blues	1998	soul/funk/r&b
Mason, Vaughn & Crew	Bounce, Rock, Skate, Roll	Bounce, Rock, Skate, Roll	1981	Heavy D	Black Coffee	Nuttin' But Love	1994	soul/funk/r&b
Mason, Vaughn & Crew	Bounce, Rock, Skate, Roll	Bounce, Rock, Skate, Roll	1981	JVC Force	Take it Away	Doin' Damage	1988	soul/funk/r&b
Mason, Vaughn & Crew	Bounce, Rock, Skate, Roll	Bounce, Rock, Skate, Roll	1981	LL Cool J	Get Down	Bigger And Deffer	1987	soul/funk/r&b
Mason, Vaughn & Crew	Bounce, Rock, Skate, Roll	Bounce, Rock, Skate, Roll	1981	LV	Throw Your Hands Up	I Am L.V.	1996	soul/funk/r&b
Mason, Vaughn & Crew	Bounce, Rock, Skate, Roll	Bounce, Rock, Skate, Roll	1981	Maestro Fresh Wes	Let Your Backbone Slide	Symphony In Effect	1989	soul/funk/r&b
Mason, Vaughn & Crew	Bounce, Rock, Skate, Roll	Bounce, Rock, Skate, Roll	1981	Peanut Butter Wolf	Tale of Five Cities	My Vinyl Weighs A Ton	1999	soul/funk/r&b
Mason, Vaughn & Crew	Bounce, Rock, Skate, Roll	Bounce, Rock, Skate, Roll	1981	PMD	Swing Your Own Thing	Shade Business	1994	soul/funk/r&b
Mason, Vaughn & Crew	Bounce, Rock, Skate, Roll	Bounce, Rock, Skate, Roll	1981	Redman	Slide and Rock On	Dare Iz A Darkside	1994	soul/funk/r&b
Mason, Vaughn & Crew	Bounce, Rock, Skate, Roll	Bounce, Rock, Skate, Roll	1981	Whorida	Shot Callin'	Whoridin'	1997	soul/funk/r&b
Mason, Vaughn & Crew	single	Jammin' Big Guitar	1981	Black Sheep	Strobelite Honey	A Wolf In Sheep's Clothing	1991	soul/funk/r&b
Maze,	Live in New Orleans	Before I Let Go	1981	Allure	Head over Heels	Allure	1997	other
Maze,	Live in New Orleans	Before I Let Go	1981	Keith Murray	The Rhyme	He's Keith Murray	2003	other
Maze,	Live in New Orleans	Before I Let Go	1981	Kid 'N Play	Gittin' Funky	2 Hype	1988	other
Maze,	Live in New Orleans	Before I Let Go	1981	Steady B	Use Me	Going Steady	1989	other
McCrae, Gwen	Gwen McRae	Funky Sensation	1981	Afrika Bambaataa	Jazzy Sensation	Looking For The Perfect Beat 1980-1985	2001	soul/funk/r&b
McCrae, Gwen	Gwen McRae	Funky Sensation	1981	Kwame	Dontmatta	Nastee	1992	soul/funk/r&b
McCrae, Gwen	Gwen McRae	Funky Sensation	1981	Lord Finesse	Yes You May	Return Of The Funky Man	1991	soul/funk/r&b
McCrae, Gwen	Gwen McRae	Funky Sensation	1981	Shyheim	Can You Feel It	The Lost Generation	1996	soul/funk/r&b
Myers, Alicia	Alicia	I Want to Thank You	1981	Fu-Schnickens	Heavenly Father	F.U. &#034;Don't take it personal&#034;	1992	soul/funk/r&b
One Way	Love is. . .One Way	Get it Over	1981	Smif-N-Wessun	P.N.C.	Dah Shinin'	1995	soul/funk/r&b
Parks, Steve	Movin' in the Right Direction	Movin' in the Right Direction	1981	Aaliyah	Are You Ready?	The Hits &#038; Unreleased	2002	soul/funk/r&b
Parks, Steve	Movin' in the Right Direction	Movin' in the Right Direction	1981	Digable Planets	Nickel Bags	Reachin' (A New Refutation Of Time And Space)	1993	soul/funk/r&b
Parks, Steve	Movin' in the Right Direction	Movin' in the Right Direction	1981	Young Disciples	Talkin' What I Feel	Road To Freedom	1991	soul/funk/r&b
Prince	Controversy	Controversy	1981	Jungle Brothers	Black is Black	Straight Out The Jungle	1988	soul/funk/r&b
Prince	Controversy	Let's Work	1981	Hammer	Work This	Please Hammer Don't Hurt 'Em	1990	soul/funk/r&b
Rene & Angela	Wall to Wall	Imaginary Playmates	1981	Jay-Z	Imaginary Player	In My Lifetime, Vol. 1	1997	soul/funk/r&b
Roger (Troutman)	The Many Facets of Roger	So Ruff, So Tuff	1981	Beastie Boys	Hey Ladies	The Sounds Of Science (Disc 2)	1999	soul/funk/r&b
Roger (Troutman)	The Many Facets of Roger	So Ruff, So Tuff	1981	Breeze	Watch the Hook	East Point's Greatest Hits?	1999	soul/funk/r&b
Roger (Troutman)	The Many Facets of Roger	So Ruff, So Tuff	1981	Compton's Most Wanted	Hit the Floor	Music To Driveby	2002	soul/funk/r&b
Roger (Troutman)	The Many Facets of Roger	So Ruff, So Tuff	1981	Domino	Jam	The Layla Sessions: The Jams	1990	soul/funk/r&b
Roger (Troutman)	The Many Facets of Roger	So Ruff, So Tuff	1981	Ice Cube	My Summer Vacation	Greatest Hits	2001	soul/funk/r&b
Roger (Troutman)	The Many Facets of Roger	So Ruff, So Tuff	1981	Ice Cube	What Can I Do?	Greatest Hits	2001	soul/funk/r&b
Roger (Troutman)	The Many Facets of Roger	I Heard it Through the Grapevine	1981	Black Sheep	Strobelite Honey	A Wolf In Sheep's Clothing	1991	soul/funk/r&b
Roger (Troutman)	The Many Facets of Roger	I Heard it Through the Grapevine	1981	Digital Underground	Shake and Bake	The Body Hat Syndrome	1993	soul/funk/r&b
Roger (Troutman)	The Many Facets of Roger	Do it Roger	1981	Ice Cube	Givin' up the Nappy Dug Out	Death Certificate	1991	soul/funk/r&b
Skyy	Skyyline	Let's Celebrate	1981	Nice & Smooth	Step by Step	Ain't A Damn Thing Changed	1991	soul/funk/r&b
Time, The	The Time	Get it Up	1981	TLC	Get it Up	3D [Japan]	2002	soul/funk/r&b
Vandross, Luther	Never Too Much	Don't You Know That?	1981	Black Sheep	To Whom it May Concern	A Wolf In Sheep's Clothing	1991	soul/funk/r&b
Vandross, Luther	Never Too Much	Never Too Much	1981	Fat Joe	My World	Don Cartagena	1998	soul/funk/r&b
Ware, Leon	Rockin You Eternally	Rockin You Eternally	1981	Brothers Like Outlaw	Settle the Score	The Oneness Of II Minds In Unison	1992	soul/funk/r&b
Whatnauts	single	Help is on the Way	1981	Common	Resurrection	Resurrection	1994	soul/funk/r&b
Whatnauts	single	Help is on the Way	1981	De la Soul	Ring Ring Ring (Hey Hey Hey)	De La Soul Is Dead	1991	soul/funk/r&b
Whatnauts	single	Help is on the Way	1981	Heavy D	Sex Wit You	Nuttin' But Love	1994	soul/funk/r&b
Whatnauts	single	Help is on the Way	1981	Smif-N-Wessun	Hellucination	Dah Shinin'	1995	soul/funk/r&b
White, Barry	Barry & Goldean	Our Theme	1981	Nature	I Remember	Country Colors	1996	soul/funk/r&b
Wright, Bernard	'Nard	Haboglabotribin	1981	J-Live	Wax Paper	Best Part	2001	soul/funk/r&b
Wright, Bernard	'Nard	Haboglabotribin	1981	Snoop Dogg	Gz & Hustlaz	Doggystyle	1993	soul/funk/r&b
Wright, Bernard	'Nard	Spinnin'	1981	Skee-Lo	I Wish	I Wish	1995	soul/funk/r&b
James, Bob	Sign of the Times	Sign of the Times	1981	De la Soul	Keepin' the Faith	De La Soul Is Dead	1991	jazz
James, Bob	Sign of the Times	Sign of the Times	1981	Warren G	Regulate	Regulate...G Funk Era	1994	jazz
Jones, Quincy	The Dude	Velas	1981	Jodeci	Get on Up	The Show, The After Party, The Hotel	1995	jazz
Jones, Quincy	The Dude	One Hundred Ways	1981	MF Doom	Rhymes Like Dimes	Operation: Doomsday	2001	jazz
Summers, Bill & Summers Heat	Jam the Box	We Call it the Box	1981	Young MC	Pick up the Pace	Stone Cold Rhymin'	1989	jazz
Basil, Toni	Word of Mouth	Mickey	1981	Run-DMC	It's Tricky	Raising Hell	1986	rock/pop
Collins, Phil	Face Value	In the Air Tonight	1981	DMX	I Can Feel It	DMX	2002	rock/pop
Cure, The	Faith	Other Voices	1981	Res	Let Love	How I Do	2001	rock/pop
Hall & Oates	Private Eyes	I Can't Go for That (No Can Do)	1981	Above the Law	V.S.O.P.	Black Mafia Life - The Album	1993	rock/pop
